Date/Time           	Type    	Tweet                                                                                                                   	Tweet Id            
2019-08-19 03:17:52 	retweet 	RT @TVNewsHQ: WATCH: “MSNBC is rewarding hate-filled conspiracy theorists with air time because their Trump Derangement Syndrome demands it…	1163288948787109888 
2019-08-19 03:25:20 	retweet 	RT @OliverMcGee: Wow. Throwback to when Senator Barack Obama agreed with @realDonaldTrump on immigration! RT this so your friends see this!…	1163290824815329281 
2019-08-19 03:27:20 	retweet 	RT @OliverMcGee: Retweet The Lies False Facts &amp; Fake News of @CNN's @Acosta on @POTUS!Raise Your Hand if you LOVE @realDonaldTrump has S…	1163291328299618304 
2019-08-19 03:29:51 	retweet 	RT @OliverMcGee: Retweet @POTUS isn't RACIST when @Prince wrote @realDonaldTrump Black Version! 😆Donald Trump: Black VersionMaybe that's…	1163291961488543751 
2019-08-19 03:31:34 	retweet 	RT @RealOmarNavarro: I love @realDonaldTrump. He’s the only President in my lifetime who stands for our country.        	1163292393900261376 
2019-08-19 12:11:27 	tweet   	Anthony Scaramucci is a highly unstable “nut job” who was with other candidates in the primary who got shellaced and then unfortunately wheedled his way into my campaign. I barely knew him until his 11 days of gross incompetence-made a fool of himself bad on TV. Abused staff..	1163423229584826368 
2019-08-19 12:11:28 	tweet   	....got fired. Wrote a very nice book about me just recently. Now the book is a lie? Said his wife was driving him crazy “something big” was happening with her. Getting divorced. He was a mental wreck. We didn’t want him around. Now Fake News puts him on like he was my buddy!	1163423230398476288 
2019-08-19 12:21:47 	tweet   	Great cohesion inside the Republican Party the best I have ever seen. Despite all of the Fake News my Poll Numbers are great. New internal polls show them to be the strongest we’ve had so far! Think what they’d be if I got fair media coverage!	1163425829331841024 
2019-08-19 13:19:46 	tweet   	Anthony Scaramucci is a highly unstable “nut job” who was with other candidates in the primary who got shellacked &amp; then unfortunately wheedled his way into my campaign. I barely knew him until his 11 days of gross incompetence-made a fool of himself bad on TV. Abused staff...	1163440418555604998 
2019-08-19 13:19:46 	tweet   	....got fired. Wrote a very nice book about me just recently. Now the book is a lie? Said his wife was driving him crazy “something big” was happening with her. Getting divorced. He was a mental wreck. We didn’t want him around. Now Fake News puts him on like he was my buddy!	1163440419423825920 
2019-08-19 13:44:58 	tweet   	Democrats want Open Borders and Crime! So dangerous for our Country. But we are building a big beautiful NEW Wall! I will protect America the Dems don’t know where to start! https://t.co/D0APaAxvVm	1163446760406171649 
2019-08-19 15:26:20 	tweet   	Our Economy is very strong despite the horrendous lack of vision by Jay Powell and the Fed but the Democrats are trying to “will” the Economy to be bad for purposes of the 2020 Election.  Very Selfish! Our dollar is so strong that it is sadly hurting other parts of the world...	1163472272612626433 
2019-08-19 15:26:20 	tweet   	.....The Fed Rate over a fairly short period of time should be reduced by at least 100 basis points with perhaps some quantitative easing as well. If that happened our Economy would be even better and the World Economy would be greatly and quickly enhanced-good for everyone!	1163472273388576768 
2019-08-19 15:52:09 	tweet   	Wow Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election! This was put out by a Clinton supporter not a Trump Supporter! Google should be sued. My victory was even bigger than thought! @JudicialWatch	1163478770587721729 
2019-08-19 18:38:50 	tweet   	Massive overflow crowds in New Hampshire last week. Couldn’t get into packed SNHU Arena. Fake and Corrupt News would like you to believe otherwise. MAKE AMERICA GREAT AGAIN! https://t.co/CUIYMvMQFv	1163520717192867840 
2019-08-19 18:40:09 	tweet   	THANK YOU! #MAGA https://t.co/hFkXxB18Ra                                                                                	1163521046055665664 
2019-08-19 23:43:54 	tweet   	Spoke to my two good friends Prime Minister Modi of India and Prime Minister Khan of Pakistan regarding Trade Strategic Partnerships and most importantly for India and Pakistan to work towards reducing tensions in Kashmir. A tough situation but good conversations!	1163597488173060102 
2019-08-19 23:55:57 	tweet   	Great discussion with Prime Minister @BorisJohnson today. We talked about Brexit and how we can move rapidly on a US-UK free trade deal. I look forward to meeting with Boris this weekend at the @G7 in France!	1163600519467798529 
2019-08-20 00:04:57 	tweet   	Thank you to my great supporters at the 2019 @IowaStateFair! https://t.co/83qspei4TP                                    	1163602787709739009 
2019-08-20 00:07:14 	tweet   	I promise not to do this to Greenland! https://t.co/03DdyVU6HA                                                          	1163603361423351808 
2019-08-20 02:51:08 	tweet   	Nobody ever heard of this dope until he met me. He only lasted 11 days! https://t.co/RzX3zjXzga                         	1163644606736732165 
2019-08-20 13:10:56 	tweet   	Thank you Jon working hard! https://t.co/R4yrKCcr8x                                                                     	1163800586426470401 
2019-08-20 13:11:41 	retweet 	RT @SecretaryRoss: Because of @realDonaldTrump's policies American companies and their workers are succeeding together. 	1163800771881787392 
2019-08-20 13:12:28 	retweet 	RT @realDonaldTrump: Thank you to my great supporters at the 2019 @IowaStateFair! https://t.co/83qspei4TP               	1163800971891421184 
2019-08-20 13:12:34 	retweet 	RT @realDonaldTrump: I promise not to do this to Greenland! https://t.co/03DdyVU6HA                                     	1163800995136188418 
2019-08-20 13:14:02 	tweet   	Congratulations Great Show! https://t.co/RrdFQuk99M                                                                     	1163801365455482882 
2019-08-20 13:14:58 	retweet 	RT @WhiteHouse: For years "anti-business policies squeezed corporations and left American workers out of the economic recovery" @Secretar…	1163801599262826496 
2019-08-20 13:16:34 	retweet 	RT @VP: Under @POTUS’ leadership the auto  industry is roaring back in MI! This year alone GM announced it will add 400 jobs Ford has an…	1163802003434291200 
2019-08-20 13:16:53 	retweet 	RT @VP: The average household has seen their income go up by more than $5000 wages are rising at their fastest pace in an almost decade—a…	1163802081666523137 
2019-08-20 13:18:18 	retweet 	RT @realDonaldTrump: THANK YOU! #MAGA https://t.co/hFkXxB18Ra                                                           	1163802438853439488 
2019-08-20 13:26:29 	tweet   	The Fake and Corrupt Media is sooo bad for our Country The Enemy of the People! https://t.co/GPiklem0u1                 	1163804496939692033 
2019-08-20 13:39:14 	retweet 	RT @WhiteHouse: Wall construction is underway near Otay Mesa California! 👷 https://t.co/45C0tu3WxT                      	1163807705183772672 
2019-08-20 13:41:34 	tweet   	Two incredible people. I can’t believe they’re not working (few work harder)! https://t.co/tsh8KDS8Qs                   	1163808294986833925 
2019-08-20 13:42:15 	retweet 	RT @WhiteHouse: "Foreign individuals should not be allowed to come to America in order to take advantage of its welfare programs⁠" the Was…	1163808465351073792 
2019-08-20 13:42:31 	retweet 	RT @VP: Since election day businesses large and small have created more than 6.2 MILLION jobs and the unemployment rate is at a 50-year lo…	1163808532854202369 
2019-08-20 13:43:33 	tweet   	Thank you Mike! https://t.co/FBcd2OHS6G                                                                                 	1163808793127526402 
2019-08-20 13:44:58 	retweet 	RT @realDonaldTrump: Wow Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election! Th…	1163809149916000256 
2019-08-20 13:46:17 	retweet 	RT @VP: Traveling to the great state of Michigan with @SecretaryCarson to address the @deteconomicclub about how President @realDonaldTrump…	1163809481849004032 
2019-08-20 13:47:37 	tweet   	Maria despite all of their will and energy it won’t work! https://t.co/qUTkERCfsv                                       	1163809817208733701 
2019-08-20 13:49:33 	retweet 	RT @GeraldoRivera: Haha https://t.co/n09vbNGkH7                                                                         	1163810303903035392 
2019-08-20 13:51:06 	tweet   	Ratings are way down lost all credibility. Beautiful to watch! https://t.co/wO9npDQ2Ys                                  	1163810691599470592 
2019-08-20 13:52:00 	retweet 	RT @parscale: .@MSNBC giddily talked about a recession this morning and even said a recession would be OK! The liberal media is so deranged…	1163810919865958400 
2019-08-20 13:54:37 	tweet   	Just another disgruntled former employee who got fired for gross incompetence! https://t.co/63VhfqQwhx                  	1163811579785170945 
2019-08-20 13:54:49 	retweet 	RT @GOPChairwoman: Since @realDonaldTrump was elected:*6M+ new jobs over half for women*500K manufacturing jobs created*Record-low u…	1163811627088527361 
2019-08-20 13:54:59 	retweet 	RT @GOPChairwoman: .@realDonaldTrump puts Americans first and it’s paying off:*85% of blue-collar workers say their lives are headed in t…	1163811669476167684 
2019-08-20 13:56:18 	tweet   	Thank you! https://t.co/LANNJ7IfEl                                                                                      	1163812000180387840 
2019-08-20 15:33:03 	tweet   	The LameStream Media is far beyond Fake News they are treading in very dangerous territory! https://t.co/J60JgSFhcx     	1163836348819750912 
2019-08-20 15:42:32 	tweet   	Sorry I don’t buy Rep. Tlaib’s tears. I have watched her violence craziness and most importantly WORDS for far too long. Now tears? She hates Israel and all Jewish people. She is an anti-Semite. She and her 3 friends are the new face of the Democrat Party. Live with it!	1163838736213393408 
2019-08-20 18:12:59 	retweet 	RT @FullMeasureNews: Sunday on Full Measure: Claims of media bias aren’t new but they are heightened. What will this mean for the 2020 ele…	1163876597323247617 
2019-08-20 18:13:51 	tweet   	https://t.co/WyGbgUGEhJ                                                                                                 	1163876817029271552 
